record_date,merge_key,match_confidence,has_aa,has_or,aa_name,aa_slug,or_name,or_id,or_canonical_slug,aa_idx,or_idx,match_score,match_key,match_reason,aa_primary_key,aa_id,aa_release_date,aa_median_output_tokens_per_second,aa_median_time_to_first_token_seconds,aa_median_time_to_first_answer_token,aa_source_endpoint,aa_model_creator_id,aa_model_creator_name,aa_model_creator_slug,aa_evaluations_artificial_analysis_intelligence_index,aa_evaluations_artificial_analysis_coding_index,aa_evaluations_artificial_analysis_math_index,aa_evaluations_mmlu_pro,aa_evaluations_gpqa,aa_evaluations_hle,aa_evaluations_livecodebench,aa_evaluations_scicode,aa_evaluations_math_500,aa_evaluations_aime,aa_evaluations_aime_25,aa_evaluations_ifbench,aa_evaluations_lcr,aa_evaluations_terminalbench_hard,aa_evaluations_tau2,aa_pricing_price_1m_blended_3_to_1,aa_pricing_price_1m_input_tokens,aa_pricing_price_1m_output_tokens,aa_elo,aa_rank,aa_ci95,aa_appearances,aa_aliases,aa_core_key,or_primary_key,or_hugging_face_id,or_created,or_description,or_context_length,or_per_request_limits,or_supported_parameters,or_expiration_date,or_architecture_modality,or_architecture_input_modalities,or_architecture_output_modalities,or_architecture_tokenizer,or_architecture_instruct_type,or_pricing_prompt,or_pricing_completion,or_pricing_image,or_pricing_audio,or_pricing_internal_reasoning,or_pricing_input_cache_read,or_pricing_input_cache_write,or_top_provider_context_length,or_top_provider_max_completion_tokens,or_top_provider_is_moderated,or_default_parameters_temperature,or_default_parameters_top_p,or_default_parameters_frequency_penalty,or_pricing_web_search,or_pricing_request,or_default_parameters,or_aliases,or_core_key
2026-02-23,lucid-origin-ultra,low,True,False,Lucid Origin Ultra,lucid-origin-ultra,,,,339.0,,0,lucid-origin-ultra,aa_only,lucid-origin-ultra,8d8aa93e-0d6c-4973-9946-e00e52eeb01d,2025-08,,,,media/text-to-image,c104be52-31ea-4948-b921-265dc297f3ac,Leonardo.Ai,,,,,,,,,,,,,,,,,,,,1113.0,32.0,-10/10,4798.0,8d8aa93e-0d6c-4973-9946-e00e52eeb01d|8d8aa93e-0d6c-e00e52eeb01d|lucid-origin-ultra,lucid-origin-ultra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,luma-photon,low,True,False,Luma Photon,luma-photon,,,,340.0,,0,luma-photon,aa_only,luma-photon,bbb9085a-55dd-4afe-955d-0326019503a7,2024-12,,,,media/text-to-image,09468924-69a9-499b-8dd6-d0bb4c05285d,Luma Labs,,,,,,,,,,,,,,,,,,,,1060.0,57.0,-8/8,7820.0,bbb9085a-55dd-4afe-955d-0326019503a7|luma-photon,luma-photon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,luma-photon-flash,low,True,False,Luma Photon Flash,luma-photon-flash,,,,341.0,,0,luma-photon-flash,aa_only,luma-photon-flash,61ace12c-0fb5-4262-a0b7-80845c84b40d,2024-12,,,,media/text-to-image,09468924-69a9-499b-8dd6-d0bb4c05285d,Luma Labs,,,,,,,,,,,,,,,,,,,,974.0,91.0,-7/7,10224.0,61ace12c-0fb5-4262-a0b7-80845c84b40d|61ace12c-0fb5-a0b7-80845c84b40d|luma-photon-flash,luma-photon-flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,lumina-image-v2,low,True,False,Lumina Image v2,lumina-image-v2,,,,342.0,,0,lumina-image-v2,aa_only,lumina-image-v2,94ac854d-f774-47f7-a64d-95d4e3975b13,2025-01,,,,media/text-to-image,4d7036f2-93b9-4701-a99a-7a80dfcb412c,OpenGVLab,,,,,,,,,,,,,,,,,,,,967.0,93.0,-7/7,8602.0,94ac854d-f774-47f7-a64d-95d4e3975b13|lumina-image-v2,lumina-image-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,magistral-medium,low,True,False,Magistral Medium 1,magistral-medium,,,,343.0,,0,magistral-medium,aa_only,magistral-medium,660965b2-66d2-49ee-a6b9-79a6ac47d3c0,2025-06-10,0.0,0.0,0.0,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,18.7,16.0,40.3,0.753,0.679,0.095,0.527,0.297,0.917,0.7,0.403,0.251,0.0,0.091,0.231,2.75,2.0,5.0,,,,,660965b2-66d2-49ee-a6b9-79a6ac47d3c0|magistral-medium|magistral-medium-1,magistral-medium-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,magistral-medium-2509,low,True,False,Magistral Medium 1.2,magistral-medium-2509,,,,344.0,,0,magistral-medium-2509,aa_only,magistral-medium-2509,864da2a5-156c-45fd-873c-8923be91914f,2025-09-18,28.618,0.508,70.394,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,27.0,21.7,82.0,0.815,0.739,0.096,0.75,0.392,,,0.82,0.43,0.513,0.129,0.52,2.75,2.0,5.0,,,,,864da2a5-156c-45fd-873c-8923be91914f|magistral-medium|magistral-medium-12|magistral-medium-2509,magistral-medium-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,magistral-small,low,True,False,Magistral Small 1,magistral-small,,,,345.0,,0,magistral-small,aa_only,magistral-small,0fec07d5-a9b2-407a-b5f8-5bf10bd86b59,2025-06-10,0.0,0.0,0.0,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,16.8,11.1,41.3,0.746,0.641,0.072,0.514,0.241,0.963,0.713,0.413,0.248,0.0,0.045,0.266,0.0,0.0,0.0,,,,,0fec07d5-a9b2-407a-b5f8-5bf10bd86b59|magistral-small|magistral-small-1,magistral-small-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,magistral-small-2509,low,True,False,Magistral Small 1.2,magistral-small-2509,,,,346.0,,0,magistral-small-2509,aa_only,magistral-small-2509,70152cb0-fb36-4732-a925-89ef40994be1,2025-09-17,210.171,0.329,9.845,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,18.1,14.8,80.3,0.768,0.663,0.061,0.723,0.352,,,0.803,0.444,0.163,0.045,0.278,0.75,0.5,1.5,,,,,70152cb0-fb36-4732-a925-89ef40994be1|70152cb0-fb36-a925-89ef40994be1|magistral-small|magistral-small-12|magistral-small-2509,magistral-small-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,magpie-multilingual-357m,low,True,False,Magpie-Multilingual 357M,magpie-multilingual-357m,,,,347.0,,0,magpie-multilingual-357m,aa_only,magpie-multilingual-357m,620699f2-ae0e-4ff4-a3e3-5d43b96e98c5,,,,,media/text-to-speech,0c303112-430d-4367-a484-51defaa2e166,NVIDIA,,,,,,,,,,,,,,,,,,,,1006.0,42.0,-12/12,,620699f2-ae0e-4ff4-a3e3-5d43b96e98c5|magpie-multilingual-357m,magpie-multilingual-357m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,magpie-mutlilingual,low,True,False,Magpie Multilingual,magpie-mutlilingual,,,,348.0,,0,magpie-mutlilingual,aa_only,magpie-mutlilingual,04719149-11ed-42b1-bc2c-166860c03c23,,,,,media/text-to-speech,0c303112-430d-4367-a484-51defaa2e166,NVIDIA,,,,,,,,,,,,,,,,,,,,992.0,45.0,-16/16,,04719149-11ed-42b1-bc2c-166860c03c23|11ed-42b1-bc2c-166860c03c23|magpie-multilingual|magpie-mutlilingual,magpie-multilingual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,maya-1,low,True,False,Maya1,maya-1,,,,349.0,,0,maya-1,aa_only,maya-1,081709c5-d010-462f-b6ad-ef128df78cbd,,,,,media/text-to-speech,2dc2b41d-fb75-4fec-8e91-c55cfd34814f,Maya Research,,,,,,,,,,,,,,,,,,,,1030.0,31.0,-14/14,,081709c5-d010-462f-b6ad-ef128df78cbd|maya-1|maya1,maya1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,metavoice-v1,low,True,False,MetaVoice v1,metavoice-v1,,,,350.0,,0,metavoice-v1,aa_only,metavoice-v1,fb51ab93-d79a-49c5-a2f5-19f03e311afd,,,,,media/text-to-speech,f3b30c3c-550d-4a90-870a-9a2f506c333e,MetaVoice,,,,,,,,,,,,,,,,,,,,825.0,62.0,-13/13,,fb51ab93-d79a-49c5-a2f5-19f03e311afd|metavoice-v1,metavoice-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mi-dm-k-2-5-pro-dec28,low,True,False,Mi:dm K 2.5 Pro,mi-dm-k-2-5-pro-dec28,,,,351.0,,0,mi-dm-k-2-5-pro-dec28,aa_only,mi-dm-k-2-5-pro-dec28,df4c5a29-4b5c-4fef-9f7f-5e24e118ab65,2025-12-11,0.0,0.0,0.0,llms/models,d5913d27-143c-48be-96b0-8d534047cb5c,Korea Telecom,korea-telecom,23.0,12.6,76.7,0.809,0.701,0.077,0.656,0.332,,,0.767,0.493,0.09,0.023,0.865,0.0,0.0,0.0,,,,,df4c5a29-4b5c-4fef-9f7f-5e24e118ab65|dm-k-25-pro|mi-dm-k-2-5-pro|mi-dm-k-2-5-pro-dec28|midm-k-25-pro,dm-k-25-pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,microsoft-mai-image-1,low,True,False,MAI Image 1,microsoft_mai-image-1,,,,352.0,,0,microsoft-mai-image-1,aa_only,microsoft-mai-image-1,886888eb-1c9f-4207-9b79-78119957c1e9,2025-11,,,,media/text-to-image,ef5ce458-9986-4652-915a-e31fac5506b0,Microsoft Azure,,,,,,,,,,,,,,,,,,,,1048.0,62.0,-11/11,3562.0,886888eb-1c9f-4207-9b79-78119957c1e9|886888eb-1c9f-9b79-78119957c1e9|mai-image-1|microsoft-mai-image-1,mai-image-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,midjourney-v6,low,True,False,Midjourney v6,midjourney-v6,,,,353.0,,0,midjourney-v6,aa_only,midjourney-v6,ec8ee994-cfd0-4b8c-b244-14265c95290b,2023-12,,,,media/text-to-image,f3101bf7-753f-4c98-9df5-d57092e924fb,Midjourney,,,,,,,,,,,,,,,,,,,,1040.0,68.0,-4/4,23595.0,ec8ee994-cfd0-4b8c-b244-14265c95290b|midjourney-v6,midjourney-v6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,midjourney-v6-1,low,True,False,Midjourney v6.1,midjourney-v6-1,,,,354.0,,0,midjourney-v6-1,aa_only,midjourney-v6-1,3838ac21-dbc9-4438-bbf3-3cf49f4e47c8,2024-07,,,,media/text-to-image,f3101bf7-753f-4c98-9df5-d57092e924fb,Midjourney,,,,,,,,,,,,,,,,,,,,1044.0,64.0,-5/5,15070.0,3838ac21-dbc9-4438-bbf3-3cf49f4e47c8|3838ac21-dbc9-bbf3-3cf49f4e47c8|midjourney-v6-1|midjourney-v61,midjourney-v61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,midjourney-v7-alpha,low,True,False,Midjourney v7 Alpha,midjourney-v7-alpha,,,,355.0,,0,midjourney-v7-alpha,aa_only,midjourney-v7-alpha,760fd02f-ee8b-42c0-86e6-2a9d48e612ad,2025-04,,,,media/text-to-image,f3101bf7-753f-4c98-9df5-d57092e924fb,Midjourney,,,,,,,,,,,,,,,,,,,,1065.0,53.0,-11/11,3476.0,760fd02f-ee8b-42c0-86e6-2a9d48e612ad|midjourney-v7|midjourney-v7-alpha,midjourney-v7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,midm-250-pro-rsnsft,low,True,False,Mi:dm K 2.5 Pro Preview,midm-250-pro-rsnsft,,,,356.0,,0,midm-250-pro-rsnsft,aa_only,midm-250-pro-rsnsft,e0099b99-d368-4562-b0de-4016ea58af54,2025-12-11,0.0,0.0,0.0,llms/models,d5913d27-143c-48be-96b0-8d534047cb5c,Korea Telecom,korea-telecom,,11.9,78.7,0.813,0.722,0.088,0.576,0.297,,,0.787,0.456,0.11,0.03,0.494,0.0,0.0,0.0,,,,,dm-k-25-pro|e0099b99-d368-4562-b0de-4016ea58af54|e0099b99-d368-b0de-4016ea58af54|midm-250-pro-rsnsft|midm-k-25-pro-preview,dm-k-25-pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mimo-v2-flash,low,True,False,MiMo-V2-Flash (Non-reasoning),mimo-v2-flash,,,,358.0,,0,mimo-v2-flash,aa_only,mimo-v2-flash,82b36b4d-84dd-4bc0-ad32-e3aee9442789,2025-12-16,142.275,1.181,1.181,llms/models,5147c8b4-61d5-4070-9324-8adf8aa144c2,Xiaomi,xiaomi,30.6,25.8,67.7,0.744,0.656,0.08,0.402,0.259,,,0.677,0.399,0.313,0.258,0.839,0.15,0.1,0.3,,,,,82b36b4d-84dd-4bc0-ad32-e3aee9442789|mimo-v2-flash|mimo-v2-flash-non-reasoning,mimo-v2-flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mimo-v2-flash-reasoning,low,True,False,MiMo-V2-Flash (Reasoning),mimo-v2-flash-reasoning,,,,359.0,,0,mimo-v2-flash-reasoning,aa_only,mimo-v2-flash-reasoning,be185709-ddb4-4268-9597-856464359b25,2025-12-16,159.892,1.138,13.647,llms/models,5147c8b4-61d5-4070-9324-8adf8aa144c2,Xiaomi,xiaomi,39.2,31.8,96.3,0.843,0.846,0.211,0.868,0.394,,,0.963,0.642,0.63,0.28,0.95,0.15,0.1,0.3,,,,,be185709-ddb4-4268-9597-856464359b25|be185709-ddb4-856464359b25|mimo-v2-flash|mimo-v2-flash-reasoning,mimo-v2-flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,minimax-m1-40k,low,True,False,MiniMax M1 40k,minimax-m1-40k,,,,360.0,,0,minimax-m1-40k,aa_only,minimax-m1-40k,385376b1-9815-47dd-83cc-85aac34f247d,2025-06-17,0.0,0.0,0.0,llms/models,a31a9071-6144-4dbb-92dc-2e02d653ecea,MiniMax,minimax,20.9,14.1,13.7,0.808,0.682,0.075,0.657,0.378,0.972,0.813,0.137,0.412,0.517,0.023,0.316,0.0,0.0,0.0,,,,,385376b1-47dd-83cc-85aac34f247d|385376b1-9815-47dd-83cc-85aac34f247d|minimax-m1-40k,minimax-m1-40k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,minimax-m1-80k,low,True,False,MiniMax M1 80k,minimax-m1-80k,,,,361.0,,0,minimax-m1-80k,aa_only,minimax-m1-80k,9ca246a7-cf13-42c9-9182-5b5ad6b79026,2025-06-17,0.0,0.0,0.0,llms/models,a31a9071-6144-4dbb-92dc-2e02d653ecea,MiniMax,minimax,24.3,14.5,61.0,0.816,0.697,0.082,0.711,0.374,0.98,0.847,0.61,0.418,0.543,0.03,0.342,0.963,0.55,2.2,,,,,9ca246a7-cf13-42c9-5b5ad6b79026|9ca246a7-cf13-42c9-9182-5b5ad6b79026|minimax-m1-80k,minimax-m1-80k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mistral-large-2,low,True,False,Mistral Large 2 (Nov '24),mistral-large-2,,,,371.0,,0,mistral-large-2,aa_only,mistral-large-2,50f92d5f-f413-4c97-8dab-331101622a28,2024-11-18,40.647,0.483,0.483,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,15.1,13.8,14.0,0.697,0.486,0.04,0.293,0.292,0.736,0.11,0.14,0.312,0.053,0.061,0.307,3.0,2.0,6.0,,,,,50f92d5f-f413-4c97-8dab-331101622a28|mistral-large-2|mistral-large-2-nov-24,mistral-large-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mistral-medium,low,True,False,Mistral Medium,mistral-medium,,,,374.0,,0,mistral-medium,aa_only,mistral-medium,1f05af98-1ec6-4506-a0b8-57a8c9b63878,2023-12-11,96.837,0.367,0.367,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,9.0,,,0.491,0.349,0.034,0.099,0.118,0.405,0.037,,,,,,4.088,2.75,8.1,,,,,1f05af98-1ec6-4506-a0b8-57a8c9b63878|1f05af98-1ec6-a0b8-57a8c9b63878|mistral-medium,mistral-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mistral-small,low,True,False,Mistral Small (Sep '24),mistral-small,,,,378.0,,0,mistral-small,aa_only,mistral-small,7c045ca0-b331-488d-af31-df0fd331dfd1,2024-09-17,116.244,0.284,0.284,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,10.2,,,0.529,0.381,0.043,0.141,0.156,0.563,0.063,,,,,,0.3,0.2,0.6,,,,,7c045ca0-b331-488d-af31-df0fd331dfd1|mistral-small|mistral-small-sep-24,mistral-small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mistral-small-2402,low,True,False,Mistral Small (Feb '24),mistral-small-2402,,,,379.0,,0,mistral-small-2402,aa_only,mistral-small-2402,35d602fc-b8b8-4698-9f4d-f2ce11ca50e4,2024-02-26,108.96,0.288,0.288,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,9.0,,,0.419,0.302,0.044,0.111,0.134,0.562,0.007,,,,,,1.5,1.0,3.0,,,,,35d602fc-b8b8-4698-9f4d-f2ce11ca50e4|35d602fc-b8b8-9f4d-f2ce11ca50e4|mistral-small|mistral-small-2402|mistral-small-feb-24,mistral-small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mistral-small-3-1,low,True,False,Mistral Small 3.1,mistral-small-3-1,,,,381.0,,0,mistral-small-3-1,aa_only,mistral-small-3-1,24ac5b00-5f03-4c47-8e37-522d1195383e,2025-03-17,113.715,0.288,0.288,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,14.0,13.9,3.7,0.659,0.454,0.048,0.212,0.265,0.707,0.093,0.037,0.299,0.197,0.076,0.251,0.15,0.1,0.3,,,,,24ac5b00-5f03-4c47-8e37-522d1195383e|mistral-small-3-1|mistral-small-31,mistral-small-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,mistral-small-3-2,low,True,False,Mistral Small 3.2,mistral-small-3-2,,,,382.0,,0,mistral-small-3-2,aa_only,mistral-small-3-2,43da3718-3d6e-40dd-901a-05664179ff7f,2025-06-20,109.588,0.288,0.288,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,15.0,13.3,27.0,0.681,0.505,0.043,0.275,0.264,0.883,0.323,0.27,0.335,0.173,0.068,0.295,0.15,0.1,0.3,,,,,43da3718-3d6e-40dd-901a-05664179ff7f|mistral-small-3-2|mistral-small-32,mistral-small-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,molmo-7b-d,low,True,False,Molmo 7B-D,molmo-7b-d,,,,384.0,,0,molmo-7b-d,aa_only,molmo-7b-d,af74f222-05c7-422d-a653-b9c0707c9c72,2024-09-25,0.0,0.0,0.0,llms/models,ab6c5270-d7b9-4c09-92fe-62662618c631,Allen Institute for AI,ai2,9.2,1.2,0.0,0.371,0.24,0.051,0.039,0.036,,,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0,,,,,af74f222-05c7-422d-a653-b9c0707c9c72|molmo-7b-d,molmo-7b-d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,motif-2-12-7b,low,True,False,Motif-2-12.7B-Reasoning,motif-2-12-7b,,,,386.0,,0,motif-2-12-7b,aa_only,motif-2-12-7b,666eb13f-0d22-4438-8eb0-01876e1a8604,2025-12-04,0.0,0.0,0.0,llms/models,366bf3fc-4436-4baf-8d8f-acb7ec04d342,Motif Technologies,motif-technologies,19.1,11.9,80.3,0.796,0.695,0.082,0.651,0.282,,,0.803,0.57,0.13,0.038,0.465,0.0,0.0,0.0,,,,,666eb13f-0d22-4438-8eb0-01876e1a8604|666eb13f-0d22-8eb0-01876e1a8604|motif-2-12-7b|motif-2-127b-reasoning,motif-2-127b-reasoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,multilingual-v2,low,True,False,Multilingual v2,multilingual-v2,,,,387.0,,0,multilingual-v2,aa_only,multilingual-v2,9cd43eb4-f436-4ea2-b3d9-5c912bdea912,,,,,media/text-to-speech,8d057760-0a8b-460a-9625-6dd261bb325c,ElevenLabs,,,,,,,,,,,,,,,,,,,,1105.0,5.0,-7/7,,9cd43eb4-f436-4ea2-b3d9-5c912bdea912|multilingual-v2,multilingual-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,murf-speech-gen-2,low,True,False,Murf Speech Gen 2,murf-speech-gen-2,,,,388.0,,0,murf-speech-gen-2,aa_only,murf-speech-gen-2,86d3b629-8222-4ab6-ba77-6d2841fbf212,,,,,media/text-to-speech,b4f8bea1-3777-4cfb-a062-0487d3ea1de6,Murf AI,,,,,,,,,,,,,,,,,,,,987.0,46.0,-8/8,,86d3b629-4ab6-ba77-6d2841fbf212|86d3b629-8222-4ab6-ba77-6d2841fbf212|murf-speech-gen-2,murf-speech-gen-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,neuphonic,low,True,False,Neuphonic TTS,neuphonic,,,,389.0,,0,neuphonic,aa_only,neuphonic,55912533-f2de-48e4-8318-990c435f1401,,,,,media/text-to-speech,184db8d5-b310-4f56-b5fc-d600f42146f3,Neuphonic,,,,,,,,,,,,,,,,,,,,950.0,53.0,-20/20,,55912533-f2de-48e4-8318-990c435f1401|f2de-48e4-990c435f1401|neuphonic|neuphonic-tts,neuphonic-tts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,neural2,low,True,False,Neural2,neural2,,,,390.0,,0,neural2,aa_only,neural2,666ff702-a2c8-413a-a8df-61902a6e7cb9,,,,,media/text-to-speech,faddc6d9-2c14-445f-9b28-56726f59c793,Google,,,,,,,,,,,,,,,,,,,,871.0,60.0,-7/7,,666ff702-a2c8-413a-a8df-61902a6e7cb9|neural2,neural2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,nova-2-0-lite,low,True,False,Nova 2.0 Lite (Non-reasoning),nova-2-0-lite,,,,391.0,,0,nova-2-0-lite,aa_only,nova-2-0-lite,76bce7fb-3a3f-4b66-a78d-35ccf3edf5d2,2025-10-29,195.83,0.519,0.519,llms/models,bb5a4e55-7969-4ab4-8702-3b9fd6547dc2,Amazon,aws,17.9,12.5,33.7,0.743,0.603,0.03,0.346,0.24,,,0.337,0.405,0.177,0.068,0.62,0.85,0.3,2.5,,,,,76bce7fb-3a3f-4b66-a78d-35ccf3edf5d2|nova-2-0-lite|nova-20-lite|nova-20-lite-non-reasoning,nova-20-lite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,nova-2-0-lite-reasoning-low,low,True,False,Nova 2.0 Lite (low),nova-2-0-lite-reasoning-low,,,,392.0,,0,nova-2-0-lite-reasoning-low,aa_only,nova-2-0-lite-reasoning-low,6fd796d3-f346-4f66-97df-5da81714fc73,2025-10-29,225.803,5.938,14.795,llms/models,bb5a4e55-7969-4ab4-8702-3b9fd6547dc2,Amazon,aws,24.2,13.6,46.7,0.788,0.698,0.042,0.469,0.333,,,0.467,0.612,0.52,0.038,0.719,0.85,0.3,2.5,,,,,6fd796d3-f346-4f66-97df-5da81714fc73|nova-2-0-lite-reasoning-low|nova-20-lite|nova-20-lite-low,nova-20-lite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,nova-2-0-lite-reasoning-medium,low,True,False,Nova 2.0 Lite (medium),nova-2-0-lite-reasoning-medium,,,,393.0,,0,nova-2-0-lite-reasoning-medium,aa_only,nova-2-0-lite-reasoning-medium,fbdf8da1-b341-448c-b3cb-8aff1d8f70b9,2025-10-29,241.478,15.463,23.745,llms/models,bb5a4e55-7969-4ab4-8702-3b9fd6547dc2,Amazon,aws,29.6,23.9,88.7,0.813,0.768,0.086,0.663,0.368,,,0.887,0.685,0.583,0.174,0.757,0.85,0.3,2.5,,,,,fbdf8da1-b341-448c-b3cb-8aff1d8f70b9|nova-2-0-lite-reasoning-medium|nova-20-lite|nova-20-lite-medium,nova-20-lite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,nova-2-0-omni,low,True,False,Nova 2.0 Omni (Non-reasoning),nova-2-0-omni,,,,394.0,,0,nova-2-0-omni,aa_only,nova-2-0-omni,1f6478c9-3e22-4586-adbe-841782859677,2025-11-26,207.085,0.681,0.681,llms/models,bb5a4e55-7969-4ab4-8702-3b9fd6547dc2,Amazon,aws,16.6,13.8,37.0,0.719,0.555,0.039,0.305,0.279,,,0.37,0.411,0.223,0.068,0.447,0.85,0.3,2.5,,,,,1f6478c9-3e22-4586-adbe-841782859677|1f6478c9-3e22-adbe-841782859677|nova-2-0-omni|nova-20-omni|nova-20-omni-non-reasoning,nova-20-omni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,nova-2-0-omni-reasoning-low,low,True,False,Nova 2.0 Omni (low),nova-2-0-omni-reasoning-low,,,,395.0,,0,nova-2-0-omni-reasoning-low,aa_only,nova-2-0-omni-reasoning-low,b36ff8f3-0323-49d1-a063-ab09704fdb0c,2025-11-26,0.0,0.0,0.0,llms/models,bb5a4e55-7969-4ab4-8702-3b9fd6547dc2,Amazon,aws,23.2,13.9,56.0,0.798,0.699,0.04,0.592,0.343,,,0.56,0.618,0.51,0.038,0.678,0.85,0.3,2.5,,,,,b36ff8f3-0323-49d1-a063-ab09704fdb0c|b36ff8f3-49d1-a063-ab09704fdb0c|nova-2-0-omni-reasoning-low|nova-20-omni|nova-20-omni-low,nova-20-omni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,nova-2-0-omni-reasoning-medium,low,True,False,Nova 2.0 Omni (medium),nova-2-0-omni-reasoning-medium,,,,396.0,,0,nova-2-0-omni-reasoning-medium,aa_only,nova-2-0-omni-reasoning-medium,018c60e8-e908-431a-ba57-c840b1df3987,2025-11-26,0.0,0.0,0.0,llms/models,bb5a4e55-7969-4ab4-8702-3b9fd6547dc2,Amazon,aws,27.9,15.1,89.7,0.809,0.76,0.068,0.66,0.362,,,0.897,0.662,0.537,0.045,0.804,0.85,0.3,2.5,,,,,018c60e8-e908-431a-ba57-c840b1df3987|nova-2-0-omni-reasoning-medium|nova-20-omni|nova-20-omni-medium,nova-20-omni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,nova-2-0-pro,low,True,False,Nova 2.0 Pro Preview (Non-reasoning),nova-2-0-pro,,,,397.0,,0,nova-2-0-pro,aa_only,nova-2-0-pro,a20ae33a-46e1-41e6-81a0-fe8b00d2e538,2025-11-27,161.137,0.49,0.49,llms/models,bb5a4e55-7969-4ab4-8702-3b9fd6547dc2,Amazon,aws,22.9,20.5,30.7,0.772,0.636,0.04,0.473,0.281,,,0.307,0.52,0.283,0.167,0.716,3.438,1.25,10.0,,,,,a20ae33a-46e1-41e6-81a0-fe8b00d2e538|nova-2-0-pro|nova-20-pro|nova-20-pro-preview-non-reasoning,nova-20-pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
